fecha,producto,tipo_producto,marca,categoria,cantidad,precio_unitario,precio_total,metodo_pago,comprobante
2024-10-06,grava,triturada,Ladrillera Virú,material_construccion,1.0,71.51,71.51,efectivo,boleta
2024-10-06,tomacorriente,sencillo,Legrand,electricidad,3.0,34.6,,,boleta
2024-10-06,grifos,lavadero,Tigre,gasfiteria,2.0,123.7,247.4,yape,factura
2024-10-06,martillo,uña 16oz,Bahco,herramientas,2.0,79.43,158.86,efectivo,boleta
2024-10-06,,metal 4x20,Fixser,fijacion,35.0,0.49,17.15,plin,boleta
2024-10-06,cortadora_ladrillo,electrica,Makita,herramientas,s/c,899.26,1798.52,plin,boleta
2024-10-06,arena,gruesa,Ladrillera Virú,material_construccion,1.0,56.14,56.14,tarjeta,boleta
2024-10-06,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,11.0,26.28,289.08,efectivo,boleta
2024-10-06,tomacorriente,empotrable,Legrand,electricidad,1.0,42.24,42.24,tarjeta,boleta
2024-10-06,aspersor_jardin,rotativo,Tigre,accesorios,3.0,215.98,647.94,transferencia,boleta
2024-10-06,arena,gruesa,Ladrillera Virú,material_construccion,,75.69,75.69,yape,boleta
2024-10-06,cemento,saco 50kg,Unacem,material_construccion,11.0,45.25,497.75,tarjeta,boleta
2024-10-06,cintillos,plastico 100mm,Genérico,fijacion,42.0,0.34,14.28,yape,factura
2024-10-06,arena,gruesa,Ladrillera Virú,material_construccion,2.0,--,110.68,efectivo,boleta
2024-10-06,grava,triturada,Ladrillera Virú,material_construccion,2.0,66.79,133.58,efectivo,boleta
2024-10-06,led_tira,10m,Philips,electricidad,2.0,70.55,141.1,yape,boleta
2024-10-06,cemento,saco 50kg,,material_construccion,error,39.94,399.4,tarjeta,boleta
2024-10-06,soldador_inverter,200A,Makita,herramientas,1.0,1900.01,1900.01,,boleta
2024-10-06,rodillo,mini,Pintuco,pinturas,1.0,27.7,27.7,efectivo,boleta
2024-10-06,adhesivo,contacto 1L,Tekbond,material_construccion,1.0,35.13,35.13,efectivo,boleta
2024-10-06,disolvente,disolvente 1L,CPP,pinturas,2.0,48.07,96.14,tarjeta,boleta
2024-10-06,calamina,galv 0.5mm,Prodac,material_construccion,1.0,,53.85,efectivo,boleta
,adhesivo,contacto 1L,Pegatodo,material_construccion,1.0,149.85,149.85,plin,boleta
2024-10-06,grava,zarandeada,Ladrillera Virú,material_construccion,3.0,76.1,228.3,plin,boleta
2024-10-06,guantes,,Ansell,seguridad_industrial,3.0,5.68,17.04,transferencia,boleta
2024-10-06,tarugos,plástico 6mm,Truper,fijacion,25.0,0.14,3.5,yape,boleta
2024-10-06,,caladora,Stanley,herramientas,2.0,142.29,284.58,efectivo,boleta
2024-10-06,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,10.0,23.48,234.8,plin,factura
2024-10-06,tuberia_pvc,1,,gasfiteria,1.0,,63.26,plin,factura
2024-10-06,destornillador,plano 6mm,Stanley,herramientas,3.0,33.74,101.22,efectivo,boleta
2024-10-06,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,19.0,22.6,429.4,transferencia,boleta
2024-10-06,ladrillo,King Kong,Fortaleza,material_construccion,2204.0,1.54,3394.16,tarjeta,boleta
2024-10-06,caja_herramientas,plastica,Truper,accesorios,2.0,216.71,433.42,yape,factura
2024-10-06,pegamento_contacto,contacto 1L,Tekbond,material_construccion,3.0,79.49,238.47,plin,boleta
2024-10-06,calamina,galv 0.3mm,Covema,material_construccion,2.0,78.13,156.26,,boleta
2024-10-06,llave_tubo,3/4,Bahco,herramientas,1.0,130.83,130.83,,factura
2024-10-06,cemento,saco 50kg,Pacasmayo,material_construccion,12.0,28.05,336.6,plin,boleta
2024-10-06,cemento,saco 50kg,Unacem,material_construccion,10.0,29.26,292.6,efectivo,boleta
2024-10-06,cable,vulcanizado 1.5mm2,Indeco,electricidad,7.0,2.57,17.99,plin,factura
2024-10-07,arena,fina,Ladrillera Virú,material_construccion,1.0,30.3,30.3,plin,boleta
2024-10-07,adhesivo,epoxico 2k,Tekbond,material_construccion,1.0,46.31,46.31,tarjeta,boleta
2024-10-07,cable,vulcanizado 1.5mm2,Prysmian,electricidad,6.0,2.11,12.66,yape,boleta
,sellador_termico,spray,Sika,pinturas,2.0,130.85,261.7,efectivo,boleta
2024-10-07,rodillo,mediano,Truper,pinturas,3.0,23.22,,plin,boleta
2024-10-07,llave_inglesa,"14""",Bahco,herramientas,2.0,109.38,218.76,efectivo,boleta
2024-10-07,sellador_termico,spray,Sika,pinturas,1.0,80.57,80.57,transferencia,boleta
2024-10-07,enchufe,doble,BTicino,electricidad,1.0,34.62,34.62,tarjeta,boleta
2024-10-07,grava,triturada,,material_construccion,1.0,57.23,57.23,tarjeta,boleta
2024-10-07,arena,fina,Ladrillera Virú,material_construccion,1.0,55.47,,efectivo,boleta
2024-10-07,arena,fina,Ladrillera Virú,material_construccion,1.0,62.03,62.03,efectivo,factura
2024-10-07,enchufe,industrial,Legrand,electricidad,3.0,50.16,150.48,efectivo,boleta
2024-10-07,rodillo,mini,Pintuco,pinturas,1.0,29.24,29.24,efectivo,boleta
2024-10-07,cortadora_ladrillo,manual,Bosch,herramientas,2.0,1378.25,2756.5,efectivo,boleta
2024-10-07,,doble,Simon,electricidad,2.0,,114.52,transferencia,boleta
2024-10-07,lija,grano 80,3M,pinturas,4.0,10.76,43.04,efectivo,factura
2024-10-07,sellador_termico,liquido,Sika,pinturas,1.0,106.91,106.91,tarjeta,factura
2024-10-07,cemento,saco 50kg,Unacem,material_construccion,12.0,36.72,440.64,efectivo,boleta
2024-10-07,adhesivo,contacto 1L,Tekbond,material_construccion,2.0,52.81,,efectivo,boleta
2024-10-07,enchufe,doble,BTicino,electricidad,1.0,19.55,19.55,yape,boleta
2024-10-07,cemento,saco 50kg,Pacasmayo,material_construccion,12.0,42.77,513.24,yape,factura
2024-10-07,grava,triturada,Ladrillera Virú,material_construccion,1.0,--,69.65,plin,factura
2024-10-07,ladrillo,Pandereta,Cerámica Lark,material_construccion,1403.0,1.11,1557.33,efectivo,factura
2024-10-07,interruptor,doble,,electricidad,2.0,14.98,29.96,plin,boleta
2024-10-07,ladrillo,Techo,Cerámica Lark,material_construccion,,1.77,4924.14,plin,boleta
2024-10-07,pegamento_contacto,spray,Tekbond,material_construccion,4.0,30.45,121.8,efectivo,boleta
2024-10-07,ladrillo,King Kong,Ladrillera Virú,material_construccion,1827.0,1.58,2886.66,yape,factura
,serrucho,caladora,Stanley,herramientas,2.0,111.64,223.28,tarjeta,boleta
2024-10-07,adhesivo,contacto 1L,Tekbond,material_construccion,4.0,56.39,225.56,efectivo,boleta
2024-10-07,lija,grano 80,3M,pinturas,10.0,5.68,56.8,efectivo,factura
2024-10-07,juego_llaves_dados,20pz,Bahco,herramientas,3.0,141.74,425.22,efectivo,boleta
2024-10-07,tuberia_pvc,1/2,Pavco,gasfiteria,6.0,22.98,137.88,efectivo,boleta
2024-10-07,pegamento_contacto,spray,Pegatodo,material_construccion,2.0,108.55,217.1,efectivo,boleta
2024-10-07,caja_placa,plastica,BTicino,electricidad,1.0,12.75,12.75,yape,boleta
2024-10-07,juego_llaves_dados,20pz,Bahco,herramientas,1.0,154.98,154.98,transferencia,boleta
2024-10-07,caja_placa,,Legrand,electricidad,1.0,41.64,41.64,tarjeta,boleta
2024-10-07,caja_herramientas,plastica,Stanley,accesorios,1.0,236.59,236.59,plin,boleta
2024-10-07,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,16.0,35.64,570.24,efectivo,boleta
2024-10-07,arena,fina,Ladrillera Virú,material_construccion,2.0,,156.48,efectivo,boleta
2024-10-07,sellador,silicona 300ml,3M,pinturas,2.0,36.93,--,efectivo,boleta
2024-10-07,grava,zarandeada,Ladrillera Virú,material_construccion,1.0,82.2,82.2,tarjeta,factura
2024-10-07,tarugos,plástico 10mm,Truper,fijacion,33.0,1.99,65.67,efectivo,boleta
2024-10-07,pintura,acrilico 1gl,Zinsser,pinturas,2.0,81.56,163.12,tarjeta,boleta
2024-10-07,grava,triturada,Ladrillera Virú,material_construccion,1.0,67.12,67.12,yape,boleta
2024-10-07,led_tira,5m,Philips,electricidad,4.0,49.09,196.36,efectivo,factura
2024-10-07,pintura,esmalte 1gl,Zinsser,pinturas,1.0,113.16,113.16,plin,boleta
2024-10-07,arnes,full body,Protec,seguridad_industrial,1.0,473.35,473.35,yape,boleta
2024-10-07,grava,zarandeada,Ladrillera Virú,material_construccion,3.0,63.0,,efectivo,boleta
,ladrillo,Techo,Cerámica Lark,material_construccion,2111.0,2.07,4369.77,yape,boleta
2024-10-07,ladrillo,Techo,,material_construccion,1014.0,1.6,1622.4,plin,boleta
2024-10-07,grava,triturada,Ladrillera Virú,material_construccion,1.0,55.99,55.99,plin,boleta
2024-10-07,ladrillo,Techo,Fortaleza,material_construccion,1754.0,1.58,2771.32,yape,boleta
2024-10-07,ladrillo,Pandereta,Cerámica Lark,material_construccion,825.0,3.3,2722.5,plin,boleta
2024-10-07,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,13.0,29.46,382.98,yape,factura
2024-10-07,juego_llaves_dados,20pz,Stanley,herramientas,2.0,103.31,206.62,yape,boleta
2024-10-07,,triturada,Ladrillera Virú,material_construccion,,,37.04,tarjeta,boleta
2024-10-07,arena,gruesa,Ladrillera Virú,material_construccion,2.0,77.93,155.86,yape,boleta
2024-10-07,arena,fina,Ladrillera Virú,,1.0,48.83,48.83,tarjeta,boleta
2024-10-07,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,70.45,140.9,transferencia,boleta
2024-10-07,grava,triturada,Ladrillera Virú,material_construccion,2.0,84.13,168.26,efectivo,boleta
2024-10-07,arena,fina,Ladrillera Virú,material_construccion,1.0,72.15,72.15,yape,factura
2024-10-07,calamina,galv 0.5mm,,material_construccion,3.0,85.12,255.36,transferencia,boleta
2024-10-07,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,14.0,35.63,498.82,plin,boleta
2024-10-07,calamina,galv 0.3mm,Prodac,material_construccion,5.0,37.8,,tarjeta,boleta
2024-10-07,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,21.0,22.12,464.52,efectivo,boleta
2024-10-07,arena,gruesa,Ladrillera Virú,material_construccion,4.0,32.66,130.64,efectivo,factura
2024-10-07,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,13.0,32.44,421.72,efectivo,boleta
2024-10-07,tomacorriente,doble,Simon,electricidad,2.0,18.16,36.32,efectivo,boleta
2024-10-07,adhesivo,contacto 1L,Tekbond,material_construccion,2.0,,45.34,tarjeta,boleta
2024-10-07,valvula,esferica 1/2,Vainsa,gasfiteria,2.0,71.0,142.0,plin,boleta
2024-10-07,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,15.0,36.81,552.15,efectivo,boleta
2024-10-07,guantes,cuero,Ansell,seguridad_industrial,3.0,43.65,130.95,efectivo,boleta
2024-10-07,grava,triturada,Ladrillera Virú,material_construccion,1.0,39.41,39.41,efectivo,boleta
2024-10-07,arena,fina,Ladrillera Virú,material_construccion,1.0,64.71,64.71,efectivo,boleta
2024-10-07,arena,gruesa,Ladrillera Virú,material_construccion,1.0,63.73,63.73,yape,boleta
2024-10-07,arena,fina,Ladrillera Virú,material_construccion,3.0,72.61,217.83,efectivo,boleta
2024-10-07,nivel_burbuja,100cm,Truper,herramientas,2.0,129.69,259.38,tarjeta,
2024-10-07,martillo,uña 16oz,Stanley,herramientas,1.0,81.84,81.84,efectivo,boleta
2024-10-07,alicate,,Irwin,herramientas,1.0,18.15,18.15,tarjeta,boleta
2024-10-07,grava,zarandeada,Ladrillera Virú,material_construccion,3.0,57.36,172.08,efectivo,boleta
2024-10-07,grava,zarandeada,Ladrillera Virú,material_construccion,1.0,72.5,72.5,yape,
2024-10-07,disolvente,disolvente 1L,Comex,pinturas,1.0,71.96,71.96,plin,factura
2024-10-07,caja_placa,plastica,Legrand,electricidad,1.0,55.74,55.74,efectivo,boleta
2024-10-07,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,11.0,33.13,364.43,yape,boleta
2024-10-07,cinta_teflon,blanco,Tigre,gasfiteria,8.0,1.39,11.12,yape,factura
2024-10-07,adhesivo,contacto 1L,Sika,material_construccion,1.0,41.13,41.13,tarjeta,boleta
2024-10-07,ladrillo,King Kong,Fortaleza,material_construccion,1038.0,2.34,2428.92,,boleta
2024-10-09,ladrillo,Pandereta,Ladrillera Virú,material_construccion,2828.0,3.36,9502.08,efectivo,boleta
2024-10-09,cable,vulcanizado 2.5mm2,Indeco,electricidad,5.0,2.51,12.55,plin,boleta
2024-10-09,lija,grano 220,3M,pinturas,8.0,4.44,35.52,,boleta
2024-10-09,grava,triturada,Ladrillera Virú,material_construccion,2.0,48.78,97.56,efectivo,boleta
2024-10-09,cemento,saco 42.5kg,Cementos Inka,material_construccion,10.0,28.35,283.5,plin,factura
2024-10-09,arena,gruesa,Ladrillera Virú,material_construccion,1.0,53.15,53.15,efectivo,boleta
2024-10-09,ladrillo,Techo,Cerámica Lark,material_construccion,2201.0,1.03,2267.03,efectivo,boleta
2024-10-09,grava,triturada,Ladrillera Virú,material_construccion,1.0,64.49,64.49,plin,boleta
2024-10-09,cemento,saco 42.5kg,Unacem,material_construccion,13.0,38.16,496.08,efectivo,boleta
2024-10-09,pernos_bulones,M8,Fixser,fijacion,28.0,3.39,94.92,transferencia,boleta
2024-10-09,arena,gruesa,Ladrillera Virú,material_construccion,1.0,41.43,41.43,yape,boleta
2024-10-09,grava,triturada,,material_construccion,1.0,42.75,42.75,efectivo,boleta
2024-10-09,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,43.13,86.26,efectivo,boleta
2024-10-09,,gruesa,Ladrillera Virú,material_construccion,1.0,56.31,56.31,plin,boleta
2024-10-09,valvula,de paso 3/4,Vainsa,gasfiteria,2.0,33.54,67.08,efectivo,boleta
2024-10-09,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,19.0,33.18,630.42,efectivo,boleta
2024-10-09,cemento,saco 42.5kg,Cementos Sol,material_construccion,13.0,46.83,608.79,tarjeta,boleta
2024-10-09,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,11.0,21.94,,,boleta
2024-10-09,sellador_termico,liquido,Sika,pinturas,1.0,68.93,68.93,efectivo,factura
2024-10-09,brocha,rodillo,Stanley,pinturas,4.0,,47.24,yape,factura
2024-10-09,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,78.67,157.34,plin,boleta
2024-10-09,cemento,saco 50kg,Pacasmayo,material_construccion,14.0,31.13,435.82,efectivo,factura
2024-10-09,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,15.0,28.45,426.75,efectivo,boleta
2024-10-09,arena,gruesa,Ladrillera Virú,material_construccion,2.0,31.53,63.06,efectivo,boleta
2024-10-09,cemento,saco 50kg,Unacem,material_construccion,10.0,48.31,483.1,efectivo,boleta
2024-10-09,pintura,latex 1gl,Zinsser,pinturas,2.0,97.45,194.9,yape,
2024-10-09,adhesivo,epoxico 2k,Pegatodo,material_construccion,1.0,129.0,129.0,efectivo,factura
2024-10-09,interruptor,doble,Legrand,electricidad,3.0,31.76,95.28,plin,boleta
2024-10-09,cemento,saco 42.5kg,Cementos Inka,material_construccion,,41.34,413.4,yape,boleta
2024-10-09,brocha,"2""",Stanley,pinturas,1.0,,8.95,plin,boleta
2024-10-09,brocha,"2""",Pretul,pinturas,1.0,10.86,10.86,yape,
2024-10-09,grava,triturada,Ladrillera Virú,material_construccion,2.0,50.63,101.26,tarjeta,boleta
2024-10-09,led_tira,5m,Genérico,electricidad,2.0,44.84,89.68,tarjeta,boleta
2024-10-09,valvula,de paso 3/4,Tigre,gasfiteria,4.0,93.77,375.08,tarjeta,boleta
2024-10-09,cemento,saco 50kg,Cementos Inka,material_construccion,11.0,33.83,372.13,efectivo,factura
2024-10-09,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,13.0,34.69,450.97,yape,boleta
2024-10-09,taladro,inalambrico 18V,Makita,herramientas,2.0,474.09,948.18,efectivo,boleta
2024-10-09,interruptor,doble,Legrand,electricidad,2.0,,27.44,,boleta
2024-10-09,pintura,acrilico 1gl,Zinsser,pinturas,1.0,157.28,157.28,efectivo,boleta
2024-10-09,foco_led,9W,Osram,electricidad,2.0,50.51,101.02,yape,boleta
2024-10-09,pintura,latex 1gl,American Colors,pinturas,4.0,205.07,820.28,tarjeta,boleta
2024-10-09,tomacorriente,empotrable,Legrand,electricidad,1.0,27.86,27.86,yape,boleta
2024-10-09,guantes,cuero,Protec,seguridad_industrial,3.0,15.79,47.37,efectivo,factura
2024-10-09,cemento,saco 42.5kg,Unacem,material_construccion,,33.34,333.4,yape,boleta
2024-10-09,arena,gruesa,Ladrillera Virú,material_construccion,2.0,50.05,100.1,efectivo,boleta
2024-10-09,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,19.0,27.37,520.03,efectivo,boleta
2024-10-09,cemento,saco 50kg,Cementos Sol,material_construccion,14.0,43.25,605.5,yape,boleta
2024-10-09,arena,gruesa,Ladrillera Virú,,4.0,58.1,232.4,tarjeta,boleta
2024-10-09,fierro_corrugado,,Aceros Arequipa,material_construccion,17.0,35.99,611.83,efectivo,factura
2024-10-09,llave_tubo,1/2,Bahco,herramientas,1.0,79.19,79.19,plin,boleta
2024-10-09,thinner,thinner 1L,Comex,pinturas,2.0,35.61,71.22,efectivo,boleta
2024-10-09,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,10.0,27.35,273.5,efectivo,factura
2024-10-09,grava,triturada,Ladrillera Virú,material_construccion,2.0,82.78,165.56,yape,factura
2024-10-09,arena,fina,Ladrillera Virú,material_construccion,1.0,,44.3,yape,boleta
2024-10-09,cintillos,plastico 100mm,Genérico,fijacion,38.0,0.27,10.26,efectivo,boleta
2024-10-09,tuberia_pvc,1,Pavco,gasfiteria,1.0,60.9,60.9,efectivo,boleta
2024-10-09,taladro,perc 12V,Makita,,2.0,570.89,1141.78,plin,boleta
2024-10-09,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,20.0,34.93,698.6,transferencia,boleta
2024-10-09,arena,fina,Ladrillera Virú,material_construccion,1.0,72.85,72.85,transferencia,boleta
,cemento,saco 42.5kg,Pacasmayo,material_construccion,10.0,28.39,283.9,tarjeta,boleta
2024-10-09,llave_tubo,3/4,Truper,herramientas,1.0,136.04,136.04,yape,factura
2024-10-09,sierra_circular,"7 1/4""",Bosch,herramientas,1.0,291.22,291.22,plin,boleta
2024-10-09,cemento,saco 50kg,Cementos Inka,material_construccion,12.0,29.57,354.84,yape,factura
2024-10-09,thinner,diluente 1L,Comex,pinturas,3.0,38.83,116.49,plin,factura
2024-10-09,cortadora_ladrillo,manual,Bosch,herramientas,2.0,274.08,548.16,yape,factura
2024-10-09,arena,fina,Ladrillera Virú,material_construccion,2.0,40.42,80.84,tarjeta,boleta
2024-10-09,,"corte diagonal 6""",Stanley,herramientas,1.0,90.27,90.27,efectivo,boleta
2024-10-09,pegamento_contacto,,Tekbond,material_construccion,2.0,61.86,123.72,yape,boleta
2024-10-09,cemento,saco 50kg,Pacasmayo,material_construccion,11.0,36.46,401.06,,boleta
2024-10-09,,esmalte 1gl,Zinsser,pinturas,1.0,187.89,187.89,tarjeta,boleta
2024-10-09,thinner,thinner 1L,CPP,pinturas,3.0,16.02,48.06,tarjeta,boleta
2024-10-09,cemento,saco 42.5kg,Unacem,material_construccion,13.0,32.68,424.84,efectivo,
2024-10-09,tornillos,madera 3x40,Fixser,fijacion,41.0,0.46,18.86,plin,boleta
2024-10-09,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,18.0,26.89,,plin,boleta
2024-10-09,manguera,jardin 1/2,Tigre,accesorios,1.0,62.05,62.05,efectivo,boleta
2024-10-09,alicate,"corte diagonal 6""",Irwin,herramientas,1.0,30.89,30.89,,factura
2024-10-09,tornillos,madera 3x40,Truper,fijacion,29.0,0.33,9.57,yape,boleta
2024-10-09,cemento,saco 50kg,Pacasmayo,material_construccion,13.0,28.47,370.11,efectivo,boleta
2024-10-09,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,18.0,37.63,677.34,tarjeta,boleta
2024-10-09,cemento,saco 50kg,Cementos Sol,material_construccion,10.0,28.15,281.5,tarjeta,boleta
2024-10-09,sierra_circular,"10""",Bosch,herramientas,1.0,924.26,924.26,yape,boleta
2024-10-09,calamina,galv 0.5mm,Covema,material_construccion,7.0,57.26,400.82,efectivo,boleta
2024-10-09,grava,zarandeada,Ladrillera Virú,material_construccion,4.0,39.58,158.32,efectivo,boleta
2024-10-09,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,11.0,22.94,252.34,efectivo,boleta
2024-10-09,cemento,saco 42.5kg,Cementos Sol,material_construccion,14.0,39.86,558.04,efectivo,boleta
2024-10-09,calamina,,Aceros Arequipa,material_construccion,3.0,51.57,154.71,plin,boleta
2024-10-09,rodillo,mini,Truper,pinturas,2.0,33.04,66.08,plin,boleta
2024-10-09,escalera,aluminio 3m,Bailey,accesorios,1.0,1358.73,1358.73,yape,
2024-10-09,pernos_bulones,M12,Fixser,fijacion,35.0,4.38,153.3,yape,boleta
2024-10-09,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,20.0,38.32,766.4,tarjeta,boleta
2024-10-09,grava,zarandeada,Ladrillera Virú,material_construccion,,75.58,226.74,efectivo,factura
2024-10-09,cemento,saco 42.5kg,Cementos Inka,material_construccion,11.0,43.29,476.19,yape,boleta
2024-10-09,thinner,diluente 1L,CPP,pinturas,2.0,66.37,132.74,transferencia,boleta
2024-10-09,pegamento_contacto,spray,Pegatodo,material_construccion,4.0,23.7,94.8,yape,boleta
2024-10-09,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,88.17,176.34,yape,boleta
2024-10-09,cemento,saco 42.5kg,Pacasmayo,material_construccion,11.0,32.21,354.31,efectivo,boleta
2024-10-09,ladrillo,Techo,Cerámica Lark,material_construccion,1062.0,0.92,977.04,efectivo,boleta
2024-10-09,ladrillo,Techo,Ladrillera Virú,material_construccion,727.0,1.59,1155.93,yape,boleta
2024-10-09,cemento,saco 50kg,Cementos Inka,material_construccion,13.0,30.86,401.18,yape,boleta
2024-10-09,ladrillo,,Fortaleza,material_construccion,2134.0,1.37,2923.58,efectivo,factura
2024-10-09,grava,triturada,Ladrillera Virú,material_construccion,3.0,69.01,207.03,efectivo,factura
2024-10-09,clavos,comun kg,Prodac,fijacion,5.0,8.93,44.65,transferencia,boleta
2024-10-09,pegamento_contacto,contacto 1L,Pegatodo,material_construccion,4.0,N/A,61.52,efectivo,boleta
2024-10-09,aspersor_jardin,rotativo,Tigre,accesorios,1.0,103.84,103.84,transferencia,boleta
2024-10-09,arena,fina,Ladrillera Virú,material_construccion,1.0,57.22,57.22,yape,boleta
2024-10-09,pegamento_contacto,contacto 1L,Pegatodo,material_construccion,1.0,99.12,99.12,efectivo,boleta
2024-10-09,grava,triturada,Ladrillera Virú,material_construccion,1.0,70.6,70.6,tarjeta,factura
2024-10-09,grava,zarandeada,Ladrillera Virú,material_construccion,,,209.56,efectivo,boleta
